,nb_id,repo_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,has_reqtext,num_stars
79,106,165198456,False,0.7172599806832131,0.589920409262554,0.7310585786300049,0.5,True,True,0.9525741268224334,0.6330803692548325,0.679178699175393,0.9890130573694068,False,False,0.8807970779778823,False,False,False,0.7310585786300049
81,108,165197188,False,0.7310585786300049,0.6364525402815664,0.7310585786300049,0.5,True,True,0.7310585786300049,0.5,0.7310585786300049,0.8713606808668618,False,False,0.9975273768433653,False,False,False,0.7310585786300049
88,116,165201963,False,0.7310585786300049,0.6607563687658172,0.7310585786300049,0.5467381519846138,True,True,0.7310585786300049,0.5104151598873647,0.7310585786300049,0.7733408813212161,False,False,0.9996646498695336,False,False,False,0.5
89,117,165200414,False,0.7310585786300049,0.5,0.7310585786300049,0.5,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.5,False,False,False,0.5
92,120,165200582,False,0.7310585786300049,0.6330803692548325,0.5,0.6970592839654074,False,True,0.8807970779778823,0.5,0.7310585786300049,0.7724543828071839,False,True,0.5,False,False,False,0.5
95,123,165202476,False,0.7310585786300049,0.6175510759384449,0.7310585786300049,0.5325625425618168,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9999999999981204,False,False,False,0.5
98,126,165196460,False,0.7245641264834025,0.7185943925708561,0.7310585786300049,0.5,False,True,0.7310585786300049,0.5,0.7310585786300049,0.8467944393626128,False,False,0.5,False,False,False,0.5
114,142,165198342,False,0.7190218623688241,0.6852009766653157,0.7310585786300049,0.6776203184984102,True,True,0.9975273768433653,0.5,0.7310585786300049,0.7532978699934869,False,False,0.5,False,False,False,0.5
118,146,165198613,False,0.7310585786300049,0.6841105620938139,0.7310585786300049,0.6015109466333858,False,True,0.7310585786300049,0.5,0.7310585786300049,0.9525741268224334,False,False,0.5,False,False,False,0.5
120,148,165202414,False,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.6852009766653157,False,True,0.7310585786300049,0.5,0.7310585786300049,0.8519528019683106,False,False,0.5,False,False,False,0.5
123,151,165198126,False,0.7310585786300049,0.693850254330627,0.7310585786300049,0.7310585786300049,True,True,0.9525741268224334,0.5,0.7086608250294356,0.927945856381436,False,False,0.5,False,False,False,0.5
132,160,165197159,False,0.7310585786300049,0.6713474534827301,0.7310585786300049,0.569546223939229,False,True,0.7310585786300049,0.5,0.706570976843413,0.9577592934723749,False,False,0.5,False,False,False,0.5
138,166,165197278,False,0.7310585786300049,0.6456563062257954,0.7310585786300049,0.5621765008857981,False,True,0.7310585786300049,0.598687660112452,0.7128140986174974,0.9981164793540833,False,True,0.5,False,False,False,0.5
192,224,165207856,False,0.7310585786300049,0.5,0.8807970779778823,0.5,True,False,0.9525741268224334,0.549833997312478,0.7310585786300049,0.5,False,False,0.5,False,False,False,0.9990889488055994
