nb_id,repo_id,num_projects,num_ds_projects,num_followers,account_age
425975,20816340,2,1,3,7
425979,95883737,2,1,0,6
426375,55952847,127,16,54,10
426546,68767533,10,8,0,5
426567,92048647,72,13,20,6
426870,56629711,21,3,3,7
42702,93096500,3,2,0,7
427109,45655960,29,1,14,7
427110,45655960,29,1,14,7
427235,63988248,17,3,0,7
427795,52626322,13,2,2,6
427932,20598404,,,,
42835,39974245,37,2,0,7
428499,67082558,36,28,21,5
428732,77948798,,,,
428768,70752864,86,27,4,7
428836,72426266,70,26,65,7
428900,52626322,13,2,2,6
428901,52626322,13,2,2,6
429059,55952847,127,16,54,10
429067,27559457,11,1,5,10
429304,41806912,10,3,6,8
429750,43645336,63,2,0,7
429827,76178115,41,1,13,7
42995,52626322,13,2,2,6
429982,45655960,29,1,14,7
430006,84747190,22,2,1,8
430203,15124520,27,4,11,8
430394,15124520,27,4,11,8
430648,47042287,13,6,0,6
431202,95140333,23,16,51,5
431227,89198996,67,38,31,6
431573,92468739,18,2,0,4
431574,92468739,18,2,0,4
432740,56460551,16,8,11,6
432830,45106953,15,5,4,7
432922,77948798,,,,
432923,77948798,,,,
433284,55952847,127,16,54,10
433285,55952847,127,16,54,10
433501,26829069,11,0,3,8
433546,38447805,2,0,0,6
433593,26601282,39,4,150,8
433663,31608348,10,1,3,7
433736,22743322,17,1,0,9
433800,92383730,108,4,176,12
433886,39964941,7,4,1,7
4339,79238732,22,19,1,6
434152,31608348,10,1,3,7
43420,77948798,,,,
43421,77948798,,,,
434211,21869541,6,1,64,7
434293,51168679,3,2,0,5
434388,42681100,14,1,0,7
434471,42681100,14,1,0,7
434583,59801052,4,2,1,5
434697,74732556,4,0,0,5
434737,47866175,17,2,1,6
43484,92964180,12,4,0,5
434913,63450709,3,2,0,5
434955,47042287,13,6,0,6
435280,37127904,60,0,5,7
435281,37127904,60,0,5,7
435415,37127904,60,0,5,7
435668,29931359,22,1,16,10
435972,64710788,2,2,0,5
436031,48731603,27,7,8,7
436204,86076128,7,0,4,4
436228,74897953,22,9,64,6
436229,74897953,22,9,64,6
436442,78641773,26,0,7,8
436537,68017955,7,3,0,5
436538,68017955,7,3,0,5
436761,90590288,24,12,8,6
436766,68017955,7,3,0,5
436923,30734070,72,46,0,7
436967,93292118,131,16,227,5
436985,71847489,12,0,3,6
436986,71847489,12,0,3,6
437480,42850227,10,2,1,6
437582,89024985,40,14,19,8
437731,29422353,6,0,3,11
438053,94522055,14,2,0,7
438456,75567150,7,3,0,5
438585,42850227,10,2,1,6
438757,84747190,22,2,1,8
439024,81791748,25,7,3,8
439119,81791748,25,7,3,8
439355,45106953,15,5,4,7
439500,80882387,7,3,1,4
439517,76309894,47,12,6,6
440004,94522055,14,2,0,7
440334,42850227,10,2,1,6
440696,91130687,45,19,60,7
440806,75626605,19,4,7,6
440900,75626605,19,4,7,6
441088,73209564,186,34,8962,11
441494,73209564,186,34,8962,11
441989,95883737,2,1,0,6
442114,59786452,6,3,4,6
442115,59786452,6,3,4,6
442312,59786452,6,3,4,6
44257,88535482,13,2,13,6
442602,76309894,47,12,6,6
442991,68715936,21,13,2,5
442994,27120641,460,34,802,11
443008,89024985,40,14,19,8
443349,59071478,37,14,9,6
443353,94085525,8,5,0,6
443678,80941131,8,4,0,5
444058,73230945,9,4,5,6
444246,67824983,29,0,0,8
444318,67082558,36,28,21,5
444695,42142178,2,0,0,6
444696,42142178,2,0,0,6
444905,22551349,11,1,55,10
445342,95890486,12,3,4,5
445542,79741089,19,1,8,10
445840,76902624,16,9,2,5
445959,52472067,6,1,0,5
446194,77288553,5,1,0,7
446407,85071819,20,9,4,4
446521,51873666,21,4,10,6
446676,85071819,20,9,4,4
4475,94522055,14,2,0,7
447705,25373077,56,4,14,10
447834,74897953,22,9,64,6
447899,90909152,25,4,49,8
448137,90909152,25,4,49,8
448232,74897953,22,9,64,6
448233,74897953,22,9,64,6
448690,85816890,126,19,22,7
448691,85816890,126,19,22,7
448940,65643578,43,16,450,9
449005,52626322,13,2,2,6
449366,39974245,37,2,0,7
449429,73230945,9,4,5,6
449585,20816340,2,1,3,7
449591,90480464,35,12,0,5
449762,47644193,35,7,10,6
45010,94522055,14,2,0,7
450173,42850227,10,2,1,6
450283,8909193,109,7,246,11
450433,88134043,24,2,15,8
450435,40394406,110,31,5,6
450529,59801052,4,2,1,5
450968,26091051,56,6,38,9
45107,80488185,43,1,40,10
451201,79741089,19,1,8,10
451314,78296366,3,2,0,5
451817,79738672,85,1,24,6
451894,36559244,43,0,0,6
451959,34647497,14,2,8,9
452011,45655960,29,1,14,7
452431,26829069,11,0,3,8
452533,93292118,131,16,227,5
452555,26829069,11,0,3,8
452556,26829069,11,0,3,8
45264,39974245,37,2,0,7
452749,59786452,6,3,4,6
452978,68741949,22,2,17,6
453745,75567150,7,3,0,5
454004,45663944,66,14,11,6
454132,81190104,48,5,0,5
454496,73319114,,,,
455460,96188406,38,9,103,8
455497,63446742,22,4,6,10
456183,95883737,2,1,0,6
456784,51168679,3,2,0,5
457007,81190104,48,5,0,5
457012,80121886,,,,
457160,15124520,27,4,11,8
457161,15124520,27,4,11,8
457692,43486388,3,2,0,6
457759,27685708,89,0,24,9
458038,65584272,45,16,3,6
458130,59786452,6,3,4,6
458296,41806912,10,3,6,8
45832,15124520,27,4,11,8
458351,59786452,6,3,4,6
45859,57331649,28,9,16,5
458670,68741949,22,2,17,6
458691,94522055,14,2,0,7
459568,43136378,9,1,0,8
459628,73415001,6,2,1,6
459847,54928185,50,13,2,10
459851,69252304,6293,438,0,6
459852,69252304,6293,438,0,6
460189,76602490,6,2,4,8
46028,89853917,80,11,10,6
460379,45655960,29,1,14,7
46061,15124520,27,4,11,8
461113,82731174,13,1,26,7
461437,76602490,6,2,4,8
461975,30078602,63,0,6,10
462319,76602490,6,2,4,8
462519,74732556,4,0,0,5
462817,72426266,70,26,65,7
463660,31608348,10,1,3,7
46427,42681100,14,1,0,7
464341,15124520,27,4,11,8
464580,74897953,22,9,64,6
464613,43584002,86,26,320,7
464671,15124520,27,4,11,8
464706,52626322,13,2,2,6
464707,52626322,13,2,2,6
464838,40293216,72,46,0,7
465663,44220745,26,2,4,11
46583,77769686,100,7,67,9
4659,74763712,11,1,2,6
466289,74792506,7,2,4,10
466317,88307231,21,9,6,7
466519,93934595,9,1,9,4
466558,75626605,19,4,7,6
466677,39974245,37,2,0,7
466713,42378439,26,3,0,7
467377,45655960,29,1,14,7
46738,83947009,71,7,19,6
46739,83947009,71,7,19,6
467423,47778684,46,6,43,9
467819,68604593,10,2,15,7
467898,80881129,6,2,0,4
467907,68604593,10,2,15,7
468238,90909152,25,4,49,8
468534,76602490,6,2,4,8
470974,36559244,43,0,0,6
471079,85816890,126,19,22,7
471112,68604593,10,2,15,7
471253,60484758,12,4,1,9
471479,76602490,6,2,4,8
471941,27120641,460,34,802,11
472456,41806912,10,3,6,8
472482,29422353,6,0,3,11
472574,47866175,17,2,1,6
472612,74897953,22,9,64,6
472816,89015675,18,1,13,9
472860,74897953,22,9,64,6
472861,74897953,22,9,64,6
472862,74897953,22,9,64,6
472885,94085525,8,5,0,6
473437,39977375,34,5,7,6
474048,88134043,24,2,15,8
474332,59513429,5,1,0,5
474477,22551349,11,1,55,10
474891,79482254,30,2,31,7
475203,93096500,3,2,0,7
47547,41806912,10,3,6,8
475727,51506807,13,1,1,9
476063,82157744,5,2,19,11
476404,39974245,37,2,0,7
476738,16029331,20,0,0,8
477125,74256624,8,6,0,6
477147,15124520,27,4,11,8
477228,87662597,26,0,3,8
477356,38447805,2,0,0,6
477358,74256624,8,6,0,6
477435,15124520,27,4,11,8
477529,96188406,38,9,103,8
477699,51168679,3,2,0,5
477824,44220745,26,2,4,11
478318,10207280,2,0,0,8
478404,46901622,20,7,0,6
478578,8884236,31,0,106,9
478604,34647497,14,2,8,9
478816,45655960,29,1,14,7
478838,43584002,86,26,320,7
479321,72426266,70,26,65,7
4800,82731174,13,1,26,7
480076,14750771,,,,
48030,74044649,12,3,0,6
480385,91499355,57,2,8,10
480565,93096500,3,2,0,7
481426,45106953,15,5,4,7
481503,45106953,15,5,4,7
481511,61318591,21,3,17,10
481570,34647497,14,2,8,9
481597,79671291,7,1,0,6
481727,94438199,76,19,14,9
482069,57162320,9,1,2,7
482165,45655960,29,1,14,7
482598,23398634,230,54,0,6
482811,75567150,7,3,0,5
482827,69252304,6293,438,0,6
482977,69252304,6293,438,0,6
483014,72426266,70,26,65,7
483198,60493345,7,6,0,5
483510,76245113,37,7,41,9
483610,45917347,35,1,21,7
483899,50382317,29,8,5,6
483900,50382317,29,8,5,6
483953,70752864,86,27,4,7
4842,94522055,14,2,0,7
484249,92964180,12,4,0,5
484294,52626322,13,2,2,6
484295,52626322,13,2,2,6
484323,94522055,14,2,0,7
484687,67824983,29,0,0,8
485363,95890486,12,3,4,5
485408,77948798,,,,
485460,82528964,130,23,1,4
485781,63263811,17,6,51,7
486388,95790556,28,7,3,4
486394,52626322,13,2,2,6
486596,45655960,29,1,14,7
486691,68758020,53,26,237,8
486742,90590288,24,12,8,6
48703,52626322,13,2,2,6
487082,70200184,36,4,9,6
487479,91058624,6,1,0,6
488599,60057963,35,2,104,7
488870,87641713,46,25,30,5
488973,87641713,46,25,30,5
489047,65693134,31,2,55,5
489069,22551349,11,1,55,10
489251,36578950,,,,
489350,95890486,12,3,4,5
489382,36578950,,,,
489943,34647497,14,2,8,9
490164,45655960,29,1,14,7
490209,52626322,13,2,2,6
490210,52626322,13,2,2,6
4903,51168679,3,2,0,5
490661,88307231,21,9,6,7
490888,47042287,13,6,0,6
49090,83335372,5,1,0,5
491044,56603085,13,1,11,6
491424,47042287,13,6,0,6
492044,74256624,8,6,0,6
492211,51168679,3,2,0,5
492523,52626322,13,2,2,6
492616,77948798,,,,
492617,77948798,,,,
49269,86403369,,,,
492753,52626322,13,2,2,6
49292,84335083,244,23,1493,11
492944,76017756,25,3,1,6
493078,76017756,25,3,1,6
49310,38890132,31,0,0,7
493101,26601282,39,4,150,8
493227,15124520,27,4,11,8
493465,15124520,27,4,11,8
49381,72583307,6,3,0,8
493918,78586348,14,9,2,4
494036,96560525,133,26,84,11
494038,36578950,,,,
494097,78586348,14,9,2,4
49448,83947009,71,7,19,6
494864,72153021,1,1,0,5
495396,75626605,19,4,7,6
495486,75626605,19,4,7,6
495520,35895870,44,3,45,10
495594,94304084,9,5,0,4
495729,74732556,4,0,0,5
495876,94304084,9,5,0,4
496146,69252304,6293,438,0,6
496147,69252304,6293,438,0,6
496148,69252304,6293,438,0,6
49674,83947009,71,7,19,6
497525,29408527,28,2,60,9
497540,92449648,,,,
498289,90480464,35,12,0,5
498462,61883811,2,0,0,7
498531,57162320,9,1,2,7
498647,76602490,6,2,4,8
498847,96188406,38,9,103,8
498905,56186430,50,10,130,12
498989,89024985,40,14,19,8
499247,91130687,45,19,60,7
49956,68233974,19,11,0,5
499712,41753170,26,0,4,6
499919,74050096,28,21,0,6
500286,73549259,21,1,12,11
5003,20816340,2,1,3,7
500486,84747190,22,2,1,8
500522,53558205,4,2,0,5
500795,93096500,3,2,0,7
501022,36559244,43,0,0,6
501026,91462487,80,16,3,7
501140,39974245,37,2,0,7
501161,60880099,40,18,11,6
501255,21927821,118,31,128,9
501374,76602490,6,2,4,8
501686,26371528,6,0,0,7
502204,96304292,2,1,0,4
502567,96928086,25,2,35,5
505179,84747190,22,2,1,8
505344,90480464,35,12,0,5
505638,93096500,3,2,0,7
506631,74732556,4,0,0,5
506858,24748843,26,0,7,7
507095,82157744,5,2,19,11
50730,8764566,81,4,679,10
507545,73209564,186,34,8962,11
507891,37873718,6,0,2,7
508003,37873718,6,0,2,7
508043,84232126,10,3,4,4
508131,52626322,13,2,2,6
508365,93096500,3,2,0,7
508379,52626322,13,2,2,6
508864,54653443,,,,
509041,94522055,14,2,0,7
509205,20816340,2,1,3,7
509461,20816340,2,1,3,7
509630,60057963,35,2,104,7
509702,60880099,40,18,11,6
510744,70043832,6,2,2,6
510868,74732556,4,0,0,5
511672,93096500,3,2,0,7
51218,44319376,,,,
513017,87334919,14,4,0,5
513664,74763712,11,1,2,6
513686,30062330,16,4,8,7
513746,44220745,26,2,4,11
513792,42850227,10,2,1,6
514284,41597852,98,21,93,8
51442,59801052,4,2,1,5
514456,67945149,83,14,201,10
514544,93096500,3,2,0,7
514768,80322683,34,2,1,8
515085,69056869,71,13,7,7
515086,69056869,71,13,7,7
516754,75626605,19,4,7,6
516966,59801052,4,2,1,5
51702,88134043,24,2,15,8
517068,57078709,2,1,0,7
517070,88535482,13,2,13,6
517185,76670855,23,4,3,9
517383,68715936,21,13,2,5
517413,76670855,23,4,3,9
517473,68767533,10,8,0,5
518039,88649192,31,4,19,7
518295,92653001,1,1,0,4
518413,48222362,16,3,0,6
518429,42378439,26,3,0,7
518629,93096500,3,2,0,7
51873,88417162,1,1,0,4
518756,51568838,186,2,26,9
518803,95175467,50,23,1,9
518839,64255508,53,4,8,9
519022,42681100,14,1,0,7
519454,93618728,17,2,9,7
519898,30987788,82,12,78,9
519909,77948798,,,,
520047,61159633,,,,
520187,94522055,14,2,0,7
520516,93292118,131,16,227,5
520813,24748843,26,0,7,7
521375,67824983,29,0,0,8
521574,80322683,34,2,1,8
521584,58429491,104,0,12,8
521731,91130687,45,19,60,7
522307,91588629,7,2,0,4
522354,93659719,18,1,7,7
522641,75626605,19,4,7,6
522724,83892387,6,1,0,4
522742,30062330,16,4,8,7
522898,83892387,6,1,0,4
522919,74763712,11,1,2,6
523216,59071478,37,14,9,6
523340,80286710,27,2,15,9
523345,90590288,24,12,8,6
523648,78586348,14,9,2,4
523734,71140167,19,9,11,8
524442,58408379,19,4,1,6
524972,45655960,29,1,14,7
524992,60756753,64,20,15,6
525443,39964941,7,4,1,7
525579,64794951,,,,
525598,27120641,460,34,802,11
525631,85733763,27,6,3,7
526446,51873666,21,4,10,6
526579,51168679,3,2,0,5
526801,20816340,2,1,3,7
526913,47866175,17,2,1,6
527258,22551349,11,1,55,10
527569,75567150,7,3,0,5
528294,15124520,27,4,11,8
528423,63598053,30,4,0,7
528479,76602490,6,2,4,8
528519,15124520,27,4,11,8
528561,29982328,18,3,17,6
529682,59167695,42,3,0,8
529714,47725936,32,4,3,8
529821,59167695,42,3,0,8
529948,79741089,19,1,8,10
530569,75567150,7,3,0,5
530715,36200517,1,0,0,6
530844,47644193,35,7,10,6
53091,34647497,14,2,8,9
531125,75626605,19,4,7,6
531227,88134043,24,2,15,8
531396,50382317,29,8,5,6
531397,50382317,29,8,5,6
53145,81004381,31,8,24,8
531968,64794951,,,,
532149,74897953,22,9,64,6
532150,74897953,22,9,64,6
532254,92800414,22,0,49,9
532415,58648447,82,18,110,7
532422,74897953,22,9,64,6
532423,74897953,22,9,64,6
532589,70752864,86,27,4,7
533082,40293216,72,46,0,7
533287,76602490,6,2,4,8
534541,21695154,13,0,11,8
534743,48731603,27,7,8,7
534913,67824983,29,0,0,8
535037,55952847,127,16,54,10
535402,73230945,9,4,5,6
535843,45655960,29,1,14,7
535849,51131840,22,5,21,8
536498,67945149,83,14,201,10
536875,41806912,10,3,6,8
537053,65155122,15,4,1,7
537265,90480464,35,12,0,5
537278,65155122,15,4,1,7
537453,59441323,15,7,1,6
53789,47465027,12,1,3,7
537929,39964941,7,4,1,7
537964,45655960,29,1,14,7
538105,82157744,5,2,19,11
538407,51168679,3,2,0,5
538408,51168679,3,2,0,5
538506,38447805,2,0,0,6
538519,56399358,27,9,8,5
539071,68233974,19,11,0,5
539376,90065464,61,6,2,6
539448,29982328,18,3,17,6
539588,90065464,61,6,2,6
539855,84760380,33,2,19,9
539876,65686399,7,5,2,6
540129,60880099,40,18,11,6
540628,84717266,17,1,0,9
540730,82731174,13,1,26,7
540789,63263811,17,6,51,7
540904,48731603,27,7,8,7
540957,66282949,26,5,57,9
540966,42681100,14,1,0,7
541003,93096500,3,2,0,7
541381,59801052,4,2,1,5
54171,22551349,11,1,55,10
542133,70043832,6,2,2,6
542358,80882387,7,3,1,4
542368,44220745,26,2,4,11
542369,44220745,26,2,4,11
543223,86470878,6,3,0,5
543474,78586348,14,9,2,4
543714,70752864,86,27,4,7
543750,15124520,27,4,11,8
543761,52626322,13,2,2,6
543775,86878862,2,2,0,4
543850,15124520,27,4,11,8
544237,73537105,86,16,237,6
544424,29982328,18,3,17,6
544609,48731603,27,7,8,7
544745,76602490,6,2,4,8
545123,74732556,4,0,0,5
545258,70043832,6,2,2,6
54531,25423693,31,0,12,10
545491,70043832,6,2,2,6
546037,74208201,53,6,35,8
546277,93096500,3,2,0,7
546559,89208298,254,6,71,8
547750,17724475,4,0,0,7
547866,75626605,19,4,7,6
54808,45106953,15,5,4,7
54917,45106953,15,5,4,7
549302,73209564,186,34,8962,11
549592,73209564,186,34,8962,11
55074,95717000,14,4,0,5
550970,90909152,25,4,49,8
551100,45003233,6,0,0,6
551103,83532071,83,15,23,6
551266,74897953,22,9,64,6
551267,74897953,22,9,64,6
551314,45003233,6,0,0,6
551325,83532071,83,15,23,6
551333,52626322,13,2,2,6
551402,69742672,11,3,4,7
551527,76670855,23,4,3,9
551564,69742672,11,3,4,7
551633,76670855,23,4,3,9
552061,70043832,6,2,2,6
552117,61073464,,,,
552162,54762665,7,2,0,6
55219,68233974,19,11,0,5
552388,50112589,93,27,16,7
552436,50112589,93,27,16,7
552464,76602490,6,2,4,8
55265,74897953,22,9,64,6
552654,57032137,,,,
55266,74897953,22,9,64,6
55267,74897953,22,9,64,6
553213,92638720,25,5,4,6
553217,55952847,127,16,54,10
553377,70043832,6,2,2,6
553475,92638720,25,5,4,6
553488,85632190,10,4,0,5
553575,70043832,6,2,2,6
553823,76178115,41,1,13,7
55438,74050096,28,21,0,6
554613,50466756,1,0,0,5
554832,70043832,6,2,2,6
554839,60880099,40,18,11,6
554950,47644193,35,7,10,6
555041,88397625,72,15,50,6
555191,44220745,26,2,4,11
555416,15124520,27,4,11,8
555417,15124520,27,4,11,8
555588,74792506,7,2,4,10
555609,44220745,26,2,4,11
555797,93096500,3,2,0,7
556107,12405548,111,0,0,10
556920,72153021,1,1,0,5
557183,81791748,25,7,3,8
557323,76602490,6,2,4,8
557592,80566567,,,,
557686,78867168,27,10,3,7
557687,78867168,27,10,3,7
557873,74897953,22,9,64,6
55798,59786452,6,3,4,6
558306,95883737,2,1,0,6
558307,95883737,2,1,0,6
558456,69252304,6293,438,0,6
558457,69252304,6293,438,0,6
558516,50466756,1,0,0,5
559008,85632190,10,4,0,5
559174,75626605,19,4,7,6
559802,47644193,35,7,10,6
559940,83224766,12,7,0,6
559970,56460551,16,8,11,6
560168,84631944,22,0,34,5
560620,95883737,2,1,0,6
560785,76692778,6,5,0,5
560914,86076128,7,0,4,4
561033,39764686,58,0,39,7
561478,76670855,23,4,3,9
561518,81791748,25,7,3,8
561692,76670855,23,4,3,9
561859,62939462,27,9,6,6
561860,62939462,27,9,6,6
561929,87641713,46,25,30,5
562134,87641713,46,25,30,5
562177,93587890,27,2,11,8
562240,91127476,,,,
562417,79482254,30,2,31,7
562452,93096500,3,2,0,7
562660,43584002,86,26,320,7
562706,95004508,36,19,0,5
562741,75567150,7,3,0,5
56313,54854743,72,5,19,13
563722,36840195,190,5,5,7
564378,93934595,9,1,9,4
564422,39974245,37,2,0,7
564474,26829069,11,0,3,8
564475,26829069,11,0,3,8
564476,26829069,11,0,3,8
564548,41806912,10,3,6,8
564594,26829069,11,0,3,8
564662,65686399,7,5,2,6
564680,54244052,5,3,2,6
564918,82463896,5,2,2,5
565491,33995773,24,1,4,9
565885,16646759,,,,
565979,88417162,1,1,0,4
566152,30078602,63,0,6,10
566244,63446742,22,4,6,10
566276,75567150,7,3,0,5
566314,69252304,6293,438,0,6
566468,63446742,22,4,6,10
566473,69252304,6293,438,0,6
566729,78770442,,,,
566819,52626322,13,2,2,6
567356,21399235,12,0,145,11
567555,47042287,13,6,0,6
56776,41806912,10,3,6,8
568046,15124520,27,4,11,8
568047,15124520,27,4,11,8
568056,30062330,16,4,8,7
568996,74763712,11,1,2,6
569267,70752864,86,27,4,7
569268,70752864,86,27,4,7
56928,79238732,22,19,1,6
569397,85972539,10,1,5,8
570373,68741949,22,2,17,6
571123,34647497,14,2,8,9
571148,27120641,460,34,802,11
572037,75567150,7,3,0,5
572044,88417162,1,1,0,4
572462,83694127,35,5,9,5
572488,75626605,19,4,7,6
572551,41806912,10,3,6,8
572621,58999243,30,1,5,5
572732,41806912,10,3,6,8
572806,52626322,13,2,2,6
572975,64606807,133,17,39,13
572976,64606807,133,17,39,13
573065,87832338,7,3,0,5
573204,82463896,5,2,2,5
573241,87832338,7,3,0,5
573883,52626322,13,2,2,6
574291,75626605,19,4,7,6
57447,89762755,10,9,1,4
574579,68741949,22,2,17,6
574795,74732556,4,0,0,5
574838,74256624,8,6,0,6
574937,96188406,38,9,103,8
575067,59167695,42,3,0,8
575068,59167695,42,3,0,8
57511,79482254,30,2,31,7
575642,94403069,13,9,0,7
575683,67824983,29,0,0,8
57578,60880099,40,18,11,6
575919,95175467,50,23,1,9
575997,51168679,3,2,0,5
576043,41806912,10,3,6,8
576360,42995388,10,3,10,10
57666,63193884,50,14,27,6
576672,60880099,40,18,11,6
577052,85816890,126,19,22,7
577109,68741949,22,2,17,6
578378,87575556,17,11,0,6
578466,91856586,128,14,14,11
578489,52626322,13,2,2,6
579756,91058624,6,1,0,6
579865,39974245,37,2,0,7
580342,74897953,22,9,64,6
580343,74897953,22,9,64,6
580713,52626322,13,2,2,6
580714,52626322,13,2,2,6
580715,52626322,13,2,2,6
580975,75626605,19,4,7,6
581145,88134043,24,2,15,8
581174,84747190,22,2,1,8
581463,84747190,22,2,1,8
581464,77741334,172,1,5,7
58183,54905222,28,1,13,8
581872,79671291,7,1,0,6
581985,70200184,36,4,9,6
5820,47778684,46,6,43,9
582010,74897953,22,9,64,6
582218,52626322,13,2,2,6
58253,53615448,26,1,32,10
582568,78770442,,,,
582654,52626322,13,2,2,6
583185,76017756,25,3,1,6
583186,76017756,25,3,1,6
58343,41813700,17,2,4,7
584512,70144120,126,26,62,9
584772,36200517,1,0,0,6
584824,93266921,13,1,0,5
584853,63446742,22,4,6,10
585063,63446742,22,4,6,10
585204,42681100,14,1,0,7
58570,54905222,28,1,13,8
585874,40737779,187,22,45,7
585924,40737779,187,22,45,7
58631,26829069,11,0,3,8
58632,26829069,11,0,3,8
586674,61318591,21,3,17,10
586739,87490270,21,11,1,5
587151,95175467,50,23,1,9
587552,88535482,13,2,13,6
587648,10130022,20,0,2,9
587917,41806912,10,3,6,8
58796,34647497,14,2,8,9
58812,27120641,460,34,802,11
588262,90335754,9,5,2,5
588266,20563003,61,4,43,12
588467,93837812,14,0,33,8
589048,76178115,41,1,13,7
589078,89159558,12,2,3,6
589440,72876710,59,3,11,8
589485,50112589,93,27,16,7
589486,50112589,93,27,16,7
589592,30062330,16,4,8,7
589664,64037080,8,2,2,5
589875,53352407,2,0,0,5
589991,22230879,120,17,59,8
590465,61883811,2,0,0,7
590931,74897953,22,9,64,6
591514,76602490,6,2,4,8
591515,76602490,6,2,4,8
591614,83947009,71,7,19,6
591615,83947009,71,7,19,6
591963,94522055,14,2,0,7
592239,93292118,131,16,227,5
592421,41806912,10,3,6,8
592791,95175467,50,23,1,9
592822,59441323,15,7,1,6
593225,37127904,60,0,5,7
593226,37127904,60,0,5,7
593401,81791748,25,7,3,8
593457,43523860,5,1,1,7
593458,43523860,5,1,1,7
593821,27685708,89,0,24,9
594,40293216,72,46,0,7
594187,55420039,129,29,202,9
59446,55179614,7,6,2,6
595094,85625654,,,,
595122,49535309,40,1,1,6
595313,49535309,40,1,1,6
595464,95602176,13,11,0,4
595750,84522996,57,6,15,13
59662,85932973,38,6,14,6
596727,95175467,50,23,1,9
596824,95140333,23,16,51,5
597047,49748675,81,5,304,9
597126,95175467,50,23,1,9
597158,73537105,86,16,237,6
597285,52626322,13,2,2,6
598033,89762755,10,9,1,4
598670,52626322,13,2,2,6
598711,85972539,10,1,5,8
598966,25423693,31,0,12,10
598984,91192909,9,2,7,6
599189,24748843,26,0,7,7
599190,24748843,26,0,7,7
599231,45655960,29,1,14,7
599599,23567851,250,2,7,7
599659,40293216,72,46,0,7
599764,74897953,22,9,64,6
600181,61159633,,,,
600827,51168679,3,2,0,5
601153,78059673,72,2,1,7
601603,47866175,17,2,1,6
601800,89015675,18,1,13,9
601829,74897953,22,9,64,6
601859,63988248,17,3,0,7
601915,91058624,6,1,0,6
601937,68741949,22,2,17,6
601957,77769686,100,7,67,9
602217,64794951,,,,
602425,42681100,14,1,0,7
602674,73209564,186,34,8962,11
603219,78586348,14,9,2,4
603220,78586348,14,9,2,4
603472,22551349,11,1,55,10
603587,78586348,14,9,2,4
604057,93096500,3,2,0,7
604058,93096500,3,2,0,7
604133,93096500,3,2,0,7
604134,93096500,3,2,0,7
604437,52626322,13,2,2,6
604438,52626322,13,2,2,6
604512,85632190,10,4,0,5
604597,52626322,13,2,2,6
605193,89436205,9,2,3,7
605194,89436205,9,2,3,7
605274,40293216,72,46,0,7
605324,80908798,22,20,1,4
605500,96188406,38,9,103,8
606325,52626322,13,2,2,6
606381,69742672,11,3,4,7
606531,94085525,8,5,0,6
606593,47080042,73,1,169,12
606690,63903754,12,8,19,11
606867,67945149,83,14,201,10
606952,39974245,37,2,0,7
607532,89024985,40,14,19,8
607633,64710788,2,2,0,5
607992,73209564,186,34,8962,11
608191,47644193,35,7,10,6
608257,75626605,19,4,7,6
608258,75626605,19,4,7,6
608396,47644193,35,7,10,6
608444,75626605,19,4,7,6
608445,75626605,19,4,7,6
608667,78586348,14,9,2,4
608876,45427857,1,0,0,6
608877,78586348,14,9,2,4
608897,76245113,37,7,41,9
609024,76158952,11,1,4,7
609759,74897953,22,9,64,6
609995,80941131,8,4,0,5
610120,76602490,6,2,4,8
610121,45655960,29,1,14,7
610375,90590288,24,12,8,6
610440,22997582,39,4,40,10
610441,22997582,39,4,40,10
610541,81629692,83,16,13,9
610542,81629692,83,16,13,9
610820,83335372,5,1,0,5
610882,29982328,18,3,17,6
610942,85632190,10,4,0,5
610950,52416266,53,6,62,7
611521,95004508,36,19,0,5
6116,40394406,110,31,5,6
611691,43584002,86,26,320,7
611841,51168679,3,2,0,5
611896,39974245,37,2,0,7
611919,55952847,127,16,54,10
611962,64606807,133,17,39,13
611963,64606807,133,17,39,13
611995,64794951,,,,
612172,55952847,127,16,54,10
61233,47644193,35,7,10,6
612545,70752864,86,27,4,7
612546,70752864,86,27,4,7
612575,45655960,29,1,14,7
61259,47644193,35,7,10,6
612683,75559265,1,1,0,5
612818,63446742,22,4,6,10
612989,78586348,14,9,2,4
613756,68233974,19,11,0,5
613846,70043832,6,2,2,6
613887,80153521,87,4,44,8
613964,80941131,8,4,0,5
614043,70043832,6,2,2,6
61467,52626322,13,2,2,6
614681,68741949,22,2,17,6
614724,78059673,72,2,1,7
615526,54928185,50,13,2,10
615744,88455424,22,2,4,8
615876,69742672,11,3,4,7
616190,69742672,11,3,4,7
61652,52416266,53,6,62,7
616544,84522996,57,6,15,13
616888,36365820,50,2,17,12
616997,87739135,34,2,10,9
617590,86386454,12,1,29,4
617932,95890486,12,3,4,5
61809,30062330,16,4,8,7
61810,52626322,13,2,2,6
618248,47042287,13,6,0,6
618338,95883737,2,1,0,6
618479,93096500,3,2,0,7
61889,24748843,26,0,7,7
618923,75626605,19,4,7,6
619002,29422353,6,0,3,11
619107,70752864,86,27,4,7
619134,74256624,8,6,0,6
619193,52626322,13,2,2,6
619506,86839302,11,3,3,5
619919,33995773,24,1,4,9
620087,29982328,18,3,17,6
62030,52626322,13,2,2,6
620540,85733763,27,6,3,7
620701,95175467,50,23,1,9
